YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2M,WS10M,WD10M,Updated_T_C,Power_Output_kW
2022,3,7,5,0.0,0.0,16.81,3.36,332.5,16.81,0.0
2022,3,7,6,7.88,3.17,16.36,3.19,341.0,16.54128925,3883.0826645194584
2022,3,7,7,140.25,60.23,18.56,4.25,349.1,21.6937109375,67469.41215251017
2022,3,7,8,364.3,159.63,21.67,3.07,351.0,30.078499375,168308.91978249082
2022,3,7,9,599.25,264.32,26.45,3.77,345.7,40.0192671875,263316.80499359086
2022,3,7,10,778.4,343.7,31.06,2.8,342.5,49.157799999999995,325868.0949777792
2022,3,7,11,886.6,392.49,33.19,1.94,314.4,54.27999749999999,360842.11674827326
2022,3,7,12,915.03,403.83,34.44,2.15,288.2,56.086178437499996,368656.32045863784
2022,3,7,13,867.15,381.85,35.15,2.56,274.7,55.44131,350637.03200286685
2022,3,7,14,743.6,325.6,35.35,2.62,273.3,52.72235500000001,305274.5533826789
2022,3,7,15,553.03,240.62,34.99,2.48,277.4,47.9585535,233027.09305114165
2022,3,7,16,322.83,138.15,34.1,2.44,284.9,41.67843425,140637.41966259063
2022,3,7,17,110.25,46.11,31.1,1.91,299.5,33.7246390625,50022.46974339759
2022,3,7,18,0.0,0.0,28.02,2.37,317.9,28.02,0.0
2022,3,7,19,0.0,0.0,27.17,2.56,333.0,27.17,0.0
2022,3,7,20,0.0,0.0,26.42,2.61,346.3,26.42,0.0
2022,3,7,21,0.0,0.0,25.97,2.45,356.7,25.97,0.0
2022,3,7,22,0.0,0.0,25.65,2.32,13.4,25.65,0.0
2022,3,7,23,0.0,0.0,25.11,2.38,27.0,25.11,0.0
2022,3,8,0,0.0,0.0,24.46,2.3,27.7,24.46,0.0
2022,3,8,1,0.0,0.0,23.73,2.23,19.1,23.73,0.0
2022,3,8,2,0.0,0.0,22.49,2.39,10.4,22.49,0.0
2022,3,8,3,0.0,0.0,21.31,2.57,7.4,21.31,0.0
2022,3,8,4,0.0,0.0,20.8,2.57,10.8,20.8,0.0
2022,3,8,5,0.0,0.0,20.48,2.46,19.2,20.48,0.0
2022,3,8,6,7.05,2.75,20.44,2.3,30.0,20.606115625,3408.939198325237
2022,3,8,7,129.0,54.08,22.01,2.02,40.2,25.0721375,61066.797686433005
2022,3,8,8,341.48,145.22,23.89,2.13,41.0,31.972404750000003,156295.88947515885
2022,3,8,9,566.0,245.27,27.13,1.79,31.7,40.6467875,247899.071995806
2022,3,8,10,748.6,327.5,31.89,1.87,33.7,49.73007375,312418.8922980464
2022,3,8,11,865.7,379.87,35.01,0.81,55.5,56.214239375,348529.76846109
2022,3,8,12,848.83,367.05,36.16,0.6,200.6,57.06243875,340101.3902609033
2022,3,8,13,805.38,347.37,36.73,1.56,230.5,56.0792545,324492.1212701261
2022,3,8,14,687.28,296.03,36.73,2.3,242.5,52.924034999999996,281838.09958364867
2022,3,8,15,506.7,216.53,36.25,2.74,250.8,48.04977625,213400.2197715211
2022,3,8,16,291.83,122.91,35.24,2.86,256.8,42.014103875,126909.93934334147
2022,3,8,17,115.25,48.55,32.1,1.98,266.5,34.838628125,51999.23314475794
2022,3,8,18,0.0,0.0,29.29,2.13,282.7,29.29,0.0
2022,3,8,19,0.0,0.0,28.38,2.15,297.4,28.38,0.0
2022,3,8,20,0.0,0.0,27.51,2.19,306.7,27.51,0.0
2022,3,8,21,0.0,0.0,26.53,2.3,311.1,26.53,0.0
2022,3,8,22,0.0,0.0,25.51,2.37,314.5,25.51,0.0
2022,3,8,23,0.0,0.0,24.62,2.33,319.0,24.62,0.0
2022,3,9,0,0.0,0.0,23.75,2.22,324.7,23.75,0.0
2022,3,9,1,0.0,0.0,22.69,2.18,331.2,22.69,0.0
2022,3,9,2,0.0,0.0,21.85,2.09,341.6,21.85,0.0
2022,3,9,3,0.0,0.0,21.37,1.86,358.8,21.37,0.0
2022,3,9,4,0.0,0.0,20.89,1.7,21.4,20.89,0.0
2022,3,9,5,0.0,0.0,20.31,1.63,41.0,20.31,0.0
2022,3,9,6,8.62,3.45,20.02,1.55,59.8,20.227149375,4175.5183489156825
2022,3,9,7,142.55,61.45,22.62,1.73,72.8,26.029617812500003,67170.93382954157
2022,3,9,8,366.05,160.75,25.73,1.47,78.2,34.5449415625,165401.1442655652
2022,3,9,9,586.55,259.94,30.64,1.11,67.8,44.8968309375,251233.27057888662
2022,3,9,10,763.53,338.5,34.42,0.43,337.0,53.3030513125,312448.7170997461
2022,3,9,11,870.53,387.13,35.93,1.37,291.9,56.9478586875,349022.6717382227
2022,3,9,12,866.53,381.25,36.74,2.22,294.3,57.200939625000004,346920.4640520714
2022,3,9,13,819.92,359.8,37.06,2.75,301.1,56.148762500000004,330220.826037989
2022,3,9,14,696.6,305.5,36.89,2.98,310.9,53.0075825,285527.7332800477
2022,3,9,15,512.55,223.6,36.33,3.18,320.4,48.125056875,215776.28241047167
2022,3,9,16,296.17,127.9,35.31,3.41,328.9,42.0830376875,128750.8956436248
2022,3,9,17,117.4,50.65,32.21,2.48,337.8,34.96303,52936.08666550513
2022,3,9,18,0.0,0.0,28.51,2.91,345.9,28.51,0.0
2022,3,9,19,0.0,0.0,27.45,3.02,353.0,27.45,0.0
2022,3,9,20,0.0,0.0,26.65,3.0,355.2,26.65,0.0
2022,3,9,21,0.0,0.0,25.87,2.99,353.5,25.87,0.0
2022,3,9,22,0.0,0.0,24.97,3.05,350.9,24.97,0.0
2022,3,9,23,0.0,0.0,24.03,3.14,349.7,24.03,0.0
2022,3,10,0,0.0,0.0,23.16,3.2,349.7,23.16,0.0
2022,3,10,1,0.0,0.0,22.47,3.21,352.3,22.47,0.0
2022,3,10,2,0.0,0.0,22.17,3.17,1.1,22.17,0.0
2022,3,10,3,0.0,0.0,21.8,3.07,12.4,21.8,0.0
2022,3,10,4,0.0,0.0,21.03,2.98,22.9,21.03,0.0
2022,3,10,5,0.0,0.0,20.19,2.89,31.5,20.19,0.0
2022,3,10,6,8.73,3.45,20.01,2.64,39.5,20.2138455,4229.066223053456
2022,3,10,7,136.85,59.01,23.36,2.83,46.7,26.5391965625,64326.52651474694
2022,3,10,8,339.92,147.65,26.46,2.12,42.9,34.507606,153623.04752113778
2022,3,10,9,554.58,242.64,32.1,2.76,20.8,45.007849500000006,237399.81359348417
2022,3,10,10,735.83,323.67,34.77,3.2,6.8,51.69409,303804.5350753072
2022,3,10,11,847.17,374.08,36.04,3.45,358.7,55.3925396875,342651.9200377201
2022,3,10,12,909.65,404.52,36.82,3.74,353.2,57.434943125,363699.9715331188
2022,3,10,13,861.97,382.62,37.15,4.06,349.9,56.512001125,346444.6726911306
2022,3,10,14,744.3,329.17,37.04,4.21,350.4,53.689060624999996,303926.43310718186
2022,3,10,15,561.0,246.75,36.52,4.18,352.9,49.0793875,234956.10644975703
2022,3,10,16,336.23,146.0,35.54,4.09,355.5,43.0862620625,145399.03318483164
2022,3,10,17,125.78,53.35,32.76,2.68,357.6,35.6938185,56505.724517376475
2022,3,10,18,0.0,0.0,29.25,2.73,359.6,29.25,0.0
2022,3,10,19,0.0,0.0,28.45,2.63,3.7,28.45,0.0
2022,3,10,20,0.0,0.0,27.85,2.5,8.5,27.85,0.0
2022,3,10,21,0.0,0.0,27.28,2.37,12.9,27.28,0.0
2022,3,10,22,0.0,0.0,26.64,2.29,16.0,26.64,0.0
2022,3,10,23,0.0,0.0,25.83,2.3,16.7,25.83,0.0
2022,3,11,0,0.0,0.0,24.83,2.38,15.3,24.83,0.0
2022,3,11,1,0.0,0.0,23.78,2.48,14.9,23.78,0.0
2022,3,11,2,0.0,0.0,22.94,2.41,22.7,22.94,0.0
2022,3,11,3,0.0,0.0,22.3,2.26,39.8,22.3,0.0
2022,3,11,4,0.0,0.0,21.72,2.24,61.5,21.72,0.0
2022,3,11,5,0.0,0.0,21.07,2.36,82.2,21.07,0.0
2022,3,11,6,10.3,4.05,20.76,2.45,99.4,21.001728125000003,4971.173788598325
2022,3,11,7,159.98,68.88,23.83,3.14,113.9,27.515539249999996,74843.77594453553
2022,3,11,8,385.55,169.5,26.76,2.47,124.6,35.803557187500004,173109.28290795593
2022,3,11,9,607.3,269.55,31.82,2.35,111.4,46.110528125,258445.57904405045
2022,3,11,10,783.75,348.47,35.23,2.43,90.2,53.6334296875,320134.4978155242
2022,3,11,11,891.17,397.17,36.72,2.03,64.9,57.8685780625,355432.8234520907
2022,3,11,12,925.55,412.87,37.65,2.22,35.3,59.504549374999996,365703.11153550004
2022,3,11,13,882.83,393.43,38.1,2.59,20.8,58.7416689375,350354.4727759608
2022,3,11,14,765.28,340.93,38.05,2.82,13.5,55.833194,308763.63146001246
2022,3,11,15,582.45,259.02,37.58,3.1,8.0,51.012753125,241380.07737982503
2022,3,11,16,356.65,157.17,36.59,3.51,3.1,44.7238490625,152901.8831435856
2022,3,11,17,126.57,54.17,33.76,2.76,357.7,36.70591675,56569.446787117704
2022,3,11,18,3.62,1.4,29.8,3.18,353.7,29.88330525,1674.069187641035
2022,3,11,19,0.0,0.0,28.59,3.33,354.7,28.59,0.0
2022,3,11,20,0.0,0.0,27.58,3.38,359.3,27.58,0.0
2022,3,11,21,0.0,0.0,26.63,3.36,7.0,26.63,0.0
2022,3,11,22,0.0,0.0,25.76,3.25,15.1,25.76,0.0
2022,3,11,23,0.0,0.0,25.02,3.12,21.8,25.02,0.0
2022,3,12,0,0.0,0.0,24.41,2.96,27.6,24.41,0.0
2022,3,12,1,0.0,0.0,23.72,2.85,34.7,23.72,0.0
2022,3,12,2,0.0,0.0,22.96,2.75,43.7,22.96,0.0
2022,3,12,3,0.0,0.0,22.16,2.62,54.6,22.16,0.0
2022,3,12,4,0.0,0.0,21.39,2.48,69.0,21.39,0.0
2022,3,12,5,0.0,0.0,20.69,2.33,88.8,20.69,0.0
2022,3,12,6,11.65,4.7,20.31,2.18,110.7,20.585376874999998,5633.760764144783
2022,3,12,7,174.0,75.6,23.1,2.42,132.0,27.186825000000002,81532.791118548
2022,3,12,8,404.42,178.19,26.1,1.9,152.8,35.73025125,181649.1697963483
2022,3,12,9,626.17,277.61,31.03,0.96,183.0,46.308548,266194.14562092326
2022,3,12,10,799.9,355.07,35.04,0.6,181.0,54.7375375,324723.7146700239
2022,3,12,11,909.0,402.93,36.61,0.23,177.5,59.204331249999996,359784.18788800953
2022,3,12,12,949.42,421.77,37.59,0.33,353.1,61.129682125,371627.47101880173
2022,3,12,13,899.83,400.4,38.11,0.83,350.3,60.138963187499996,354243.03279036673
2022,3,12,14,777.9,345.95,38.23,1.2,354.7,57.094075,311625.8716784598
2022,3,12,15,593.0,263.17,37.85,1.41,0.8,52.15241875,244216.05938810846
2022,3,12,16,364.83,160.57,36.92,1.48,7.4,45.70328225,155596.56972585444
2022,3,12,17,130.6,55.87,34.55,1.12,9.8,37.72358,58068.52045941408
2022,3,12,18,3.9,1.5,32.46,1.1,6.8,32.55481875,1779.87261967515
2022,3,12,19,0.0,0.0,31.62,1.01,8.0,31.62,0.0
2022,3,12,20,0.0,0.0,30.92,0.89,0.6,30.92,0.0
2022,3,12,21,0.0,0.0,30.26,0.83,338.7,30.26,0.0
2022,3,12,22,0.0,0.0,29.47,0.94,313.7,29.47,0.0
2022,3,12,23,0.0,0.0,28.72,1.09,294.4,28.72,0.0
2022,3,13,0,0.0,0.0,27.87,1.31,284.1,27.87,0.0
2022,3,13,1,0.0,0.0,26.86,1.64,280.9,26.86,0.0
2022,3,13,2,0.0,0.0,25.6,2.02,282.3,25.6,0.0
2022,3,13,3,0.0,0.0,24.4,2.35,283.8,24.4,0.0
2022,3,13,4,0.0,0.0,23.26,2.6,284.0,23.26,0.0
2022,3,13,5,0.0,0.0,22.16,2.8,285.1,22.16,0.0
2022,3,13,6,12.57,5.03,21.5,2.86,288.4,21.791781125,6044.189091583589
2022,3,13,7,176.6,75.5,24.62,3.53,294.6,28.64537625,82165.60720687242
2022,3,13,8,414.75,181.47,27.45,2.89,297.9,37.069607812499996,185026.32011835367
2022,3,13,9,640.0,281.55,33.17,2.99,287.9,47.974000000000004,269650.6745856
2022,3,13,10,816.6,359.5,37.01,2.43,278.3,56.184788749999996,328816.833304903
2022,3,13,11,923.0,406.77,38.48,1.92,269.4,60.4474,362717.440477392
2022,3,13,12,948.47,417.2,39.37,1.77,270.0,62.03250506249999,369309.2112970184
2022,3,13,13,898.25,394.73,39.85,1.82,277.2,61.284490625000004,351282.13195927296
2022,3,13,14,772.97,338.57,39.87,1.88,283.5,58.28601025,307556.69880599796
2022,3,13,15,583.67,254.15,39.41,1.83,285.2,53.334177437499996,238805.82634656478
2022,3,13,16,351.6,150.85,38.48,1.75,284.2,46.885437499999995,149009.31944098204
2022,3,13,17,123.62,51.6,35.81,1.46,279.5,38.78769675,54666.00190340696
2022,3,13,18,3.88,1.45,33.06,1.93,275.1,33.152319750000004,1765.4754703279846
2022,3,13,19,0.0,0.0,31.57,2.26,274.3,31.57,0.0
2022,3,13,20,0.0,0.0,30.24,2.53,274.5,30.24,0.0
2022,3,13,21,0.0,0.0,28.99,2.79,274.3,28.99,0.0
2022,3,13,22,0.0,0.0,27.73,3.09,274.8,27.73,0.0
2022,3,13,23,0.0,0.0,26.64,3.45,277.0,26.64,0.0
2022,3,14,0,0.0,0.0,25.81,3.72,280.5,25.81,0.0
2022,3,14,1,0.0,0.0,25.06,3.95,285.1,25.06,0.0
2022,3,14,2,0.0,0.0,24.15,4.06,291.4,24.15,0.0
2022,3,14,3,0.0,0.0,23.11,3.89,298.7,23.11,0.0
2022,3,14,4,0.0,0.0,22.14,3.55,305.5,22.14,0.0
2022,3,14,5,0.0,0.0,21.25,3.17,311.3,21.25,0.0
2022,3,14,6,12.57,5.07,20.99,2.86,316.7,21.281781125,6058.760869111589
2022,3,14,7,167.25,71.2,23.47,3.59,322.0,27.275982812499997,78335.98635466209
2022,3,14,8,399.92,174.25,26.59,2.45,323.6,35.9756225,179404.90025535738
2022,3,14,9,626.22,275.13,32.35,4.04,314.9,46.4242945,266050.64511896326
2022,3,14,10,803.8,354.55,36.69,3.64,303.0,54.956355,325907.145890597
2022,3,14,11,912.03,403.13,38.74,2.5,287.4,60.115703125,359094.1210959651
2022,3,14,12,942.85,417.48,39.97,2.12,273.2,62.29197375,366564.8548462259
2022,3,14,13,895.03,396.28,40.64,2.18,271.3,61.796271625,348981.6867753138
2022,3,14,14,773.33,341.66,40.73,2.33,277.9,58.937088187499995,306555.4677257903
2022,3,14,15,584.1,257.57,40.34,2.54,286.0,54.01524125,238077.52220059736
2022,3,14,16,353.8,154.4,39.4,2.7,292.0,47.6479625,149328.4634078622
2022,3,14,17,125.5,53.48,36.21,2.07,294.0,39.185134375000004,55383.98108111138
2022,3,14,18,3.97,1.55,32.64,2.55,293.8,32.7329228125,1810.211845807192
2022,3,14,19,0.0,0.0,31.19,2.81,293.7,31.19,0.0
2022,3,14,20,0.0,0.0,29.96,3.06,290.1,29.96,0.0
2022,3,14,21,0.0,0.0,28.82,3.39,284.9,28.82,0.0
2022,3,14,22,0.0,0.0,27.9,3.77,282.6,27.9,0.0
2022,3,14,23,0.0,0.0,27.14,4.28,284.3,27.14,0.0
2022,3,15,0,0.0,0.0,26.23,4.91,288.4,26.23,0.0
2022,3,15,1,0.0,0.0,25.14,5.19,293.0,25.14,0.0
2022,3,15,2,0.0,0.0,24.11,5.05,297.5,24.11,0.0
2022,3,15,3,0.0,0.0,23.32,4.87,301.3,23.32,0.0
2022,3,15,4,0.0,0.0,22.65,4.72,304.5,22.65,0.0
2022,3,15,5,0.0,0.0,21.99,4.47,307.0,21.99,0.0
2022,3,15,6,14.25,5.88,21.79,4.43,308.2,22.106795312499997,6841.80077225597
2022,3,15,7,182.1,79.02,24.04,5.33,307.0,27.985879375,84997.53806534644
2022,3,15,8,421.27,186.38,27.67,4.58,304.3,36.995864625,188005.60565481024
2022,3,15,9,648.22,287.76,33.18,5.0,299.6,47.359812500000004,274018.9627185549
2022,3,15,10,825.53,366.15,37.26,5.0,292.5,55.318468749999994,334038.25542994257
2022,3,15,11,930.9,412.92,39.32,4.36,285.6,60.0557975,366650.5762401035
2022,3,15,12,964.7,428.35,40.52,4.01,279.9,62.21972062500001,375218.2187866116
2022,3,15,13,916.45,406.85,41.13,3.91,276.6,61.80167531250001,357322.31531604676
2022,3,15,14,788.95,350.03,41.17,3.83,275.1,59.00520093750001,312625.2387092457
2022,3,15,15,599.17,265.27,40.73,3.75,274.1,54.304945312499996,243825.45315382633
2022,3,15,16,367.52,161.4,39.73,3.63,274.6,48.084188999999995,154754.8493498249
2022,3,15,17,133.48,56.88,36.33,2.44,275.2,39.463443,58821.16759204741
2022,3,15,18,4.32,1.73,32.37,2.77,274.1,32.470521,1972.3789740074114
2022,3,15,19,0.0,0.0,30.93,2.96,271.2,30.93,0.0
2022,3,15,20,0.0,0.0,29.59,3.37,268.5,29.59,0.0
2022,3,15,21,0.0,0.0,28.56,3.86,268.8,28.56,0.0
2022,3,15,22,0.0,0.0,27.7,4.4,271.3,27.7,0.0
2022,3,15,23,0.0,0.0,26.66,4.95,275.3,26.66,0.0
2022,3,16,0,0.0,0.0,25.46,5.24,280.0,25.46,0.0
2022,3,16,1,0.0,0.0,24.36,5.22,284.4,24.36,0.0
2022,3,16,2,0.0,0.0,23.38,4.86,288.0,23.38,0.0
2022,3,16,3,0.0,0.0,22.48,4.41,290.6,22.48,0.0
2022,3,16,4,0.0,0.0,21.66,3.98,292.3,21.66,0.0
2022,3,16,5,0.0,0.0,20.88,3.59,293.3,20.88,0.0
2022,3,16,6,16.38,6.67,20.77,3.6,293.7,21.142644999999998,7900.367565786695
2022,3,16,7,196.95,85.37,23.34,4.69,293.5,27.6864403125,92063.01972059316
2022,3,16,8,441.65,195.27,27.1,4.13,291.9,37.0012409375,197095.45434559105
2022,3,16,9,671.95,298.15,32.53,5.36,287.4,47.077717500000006,284481.09616602294
2022,3,16,10,847.33,374.65,36.73,6.16,280.1,54.6510295,344144.79441569484
2022,3,16,11,954.38,421.3,38.87,5.88,274.9,59.22215349999999,377707.02853973466
2022,3,16,12,975.15,429.77,40.23,5.62,272.6,61.183535625,381579.48728480365
2022,3,16,13,925.08,407.95,41.01,5.34,272.5,61.049545499999994,362268.67414971674
2022,3,16,14,801.0,353.17,41.25,5.0,272.8,58.771874999999994,317824.9269772501
2022,3,16,15,603.75,265.98,40.92,4.64,273.1,54.262875,245746.9674457875
2022,3,16,16,368.15,161.1,39.97,4.29,273.6,48.1866478125,154934.38939001763
2022,3,16,17,132.35,56.45,36.32,2.75,273.5,39.4012734375,58341.908849481464
2022,3,16,18,4.45,1.77,32.04,3.04,271.3,32.142795,2035.04792857674
2022,3,16,19,0.0,0.0,30.6,3.29,266.3,30.6,0.0
2022,3,16,20,0.0,0.0,29.36,3.65,262.3,29.36,0.0
2022,3,16,21,0.0,0.0,28.24,4.01,260.8,28.24,0.0
2022,3,16,22,0.0,0.0,27.08,4.17,262.1,27.08,0.0
2022,3,16,23,0.0,0.0,25.79,4.1,265.7,25.79,0.0
2022,3,17,0,0.0,0.0,24.57,3.9,270.6,24.57,0.0
2022,3,17,1,0.0,0.0,23.49,3.73,276.2,23.49,0.0
2022,3,17,2,0.0,0.0,22.52,3.5,281.0,22.52,0.0
2022,3,17,3,0.0,0.0,21.63,3.28,284.5,21.63,0.0
2022,3,17,4,0.0,0.0,20.84,3.08,286.8,20.84,0.0
2022,3,17,5,0.0,0.0,20.09,2.9,288.5,20.09,0.0
2022,3,17,6,16.73,6.86,20.06,2.8,289.4,20.4489725,8095.557788088079
2022,3,17,7,196.52,85.03,22.67,3.41,288.8,27.164166750000003,92095.31742892718
2022,3,17,8,440.33,194.15,26.28,2.84,285.9,36.50666425,197001.39274732396
2022,3,17,9,668.38,295.82,31.48,4.44,285.9,46.3347455,284098.44142187195
2022,3,17,10,844.22,372.4,36.44,5.97,275.8,54.395504125,343372.00097385806
2022,3,17,11,949.95,418.64,39.15,6.2,268.9,59.217693749999995,375963.4341379051
2022,3,17,12,989.62,438.53,40.74,6.19,264.7,61.65190762500001,386188.0696889503
2022,3,17,13,938.53,415.57,41.6,5.91,262.5,61.5965548125,366368.85711249325
2022,3,17,14,797.78,353.33,41.82,5.39,262.7,59.076978624999995,315994.0081097802
2022,3,17,15,600.55,265.67,41.44,4.96,264.7,54.592045,243995.11617383824
2022,3,17,16,364.3,160.07,40.46,4.63,267.4,48.513306875,153043.63690435168
2022,3,17,17,131.0,56.15,36.86,3.02,270.4,39.8877375,57601.954607043
2022,3,17,18,4.55,1.83,32.05,3.49,271.6,32.1538253125,2080.6652635481214
2022,3,17,19,0.0,0.0,30.75,3.95,271.3,30.75,0.0
2022,3,17,20,0.0,0.0,30.0,4.66,270.0,30.0,0.0
2022,3,17,21,0.0,0.0,29.17,5.31,270.3,29.17,0.0
2022,3,17,22,0.0,0.0,28.11,5.52,273.4,28.11,0.0
2022,3,17,23,0.0,0.0,26.87,5.16,277.7,26.87,0.0
2022,3,18,0,0.0,0.0,25.62,4.67,281.5,25.62,0.0
2022,3,18,1,0.0,0.0,24.43,4.37,284.3,24.43,0.0
2022,3,18,2,0.0,0.0,23.24,4.01,288.0,23.24,0.0
2022,3,18,3,0.0,0.0,22.1,3.62,292.9,22.1,0.0
2022,3,18,4,0.0,0.0,21.09,3.24,298.1,21.09,0.0
2022,3,18,5,0.0,0.0,20.21,2.9,303.2,20.21,0.0
2022,3,18,6,18.77,7.58,20.16,2.52,307.6,20.59968725,9076.272670986491
2022,3,18,7,205.12,89.03,23.19,3.29,308.8,27.896222,95784.22417933501
2022,3,18,8,448.33,198.65,27.07,3.58,302.6,37.275111625,199797.44866130542
2022,3,18,9,671.97,299.07,32.04,4.38,297.9,46.999732125,284608.67950260977
2022,3,18,10,847.12,376.18,37.0,6.37,294.1,54.8054035,343762.2495422963
2022,3,18,11,952.62,422.42,39.54,6.17,290.2,59.68195912499999,376014.85093041643
2022,3,18,12,974.22,431.04,41.22,5.68,285.8,62.117019,379148.4312596509
2022,3,18,13,920.15,406.59,42.16,5.27,280.7,62.1330059375,358071.9485879466
2022,3,18,14,789.25,348.03,42.31,4.92,274.7,59.61430625,311651.3821609939
2022,3,18,15,595.6,261.52,41.85,4.75,267.7,54.9718125,241469.862155214
2022,3,18,16,360.85,156.67,40.74,4.73,262.3,48.6944871875,151445.67158401385
2022,3,18,17,130.4,55.32,37.19,3.18,259.1,40.19083,57248.29090529473
2022,3,18,18,4.72,1.85,32.74,3.66,258.3,32.847203,2150.965330230393
2022,3,18,19,0.0,0.0,31.68,4.39,259.9,31.68,0.0
2022,3,18,20,0.0,0.0,31.12,5.64,262.4,31.12,0.0
2022,3,18,21,0.0,0.0,30.25,6.93,264.4,30.25,0.0
2022,3,18,22,0.0,0.0,28.81,6.92,266.6,28.81,0.0
2022,3,18,23,0.0,0.0,27.43,6.25,268.5,27.43,0.0
2022,3,19,0,0.0,0.0,26.17,5.68,270.0,26.17,0.0
2022,3,19,1,0.0,0.0,24.97,5.26,270.9,24.97,0.0
2022,3,19,2,0.0,0.0,23.82,4.7,271.7,23.82,0.0
2022,3,19,3,0.0,0.0,22.71,4.13,272.5,22.71,0.0
2022,3,19,4,0.0,0.0,21.72,3.66,273.0,21.72,0.0
2022,3,19,5,0.0,0.0,20.84,3.25,272.6,20.84,0.0
2022,3,19,6,17.08,7.21,20.74,3.21,270.4,21.132733249999998,8238.374920389213
2022,3,19,7,187.07,81.23,23.14,4.12,264.2,27.33504475,87594.0963923247
2022,3,19,8,421.45,186.12,26.85,3.61,255.4,36.4353534375,188622.891000541
2022,3,19,9,643.7,286.05,32.32,4.78,253.1,46.48944625,273381.72604903084
2022,3,19,10,819.58,363.92,36.52,6.4,249.4,53.73118000000001,334587.69845347863
2022,3,19,11,931.83,411.85,38.56,7.05,242.7,57.749874062500005,371901.0184767644
2022,3,19,12,954.97,421.17,39.75,7.49,237.5,59.1537966875,378088.9090368406
2022,3,19,13,901.8,397.58,40.37,7.94,234.7,58.4398175,358501.5334298336
2022,3,19,14,771.53,339.5,40.45,8.09,235.1,55.8372014375,311278.2592719649
2022,3,19,15,574.95,251.32,40.02,8.02,237.8,51.511813125,237619.69888983652
2022,3,19,16,340.52,147.3,38.91,7.7,241.3,45.78424749999999,145165.91459979655
2022,3,19,17,120.15,51.35,36.43,5.59,244.4,39.0139759375,53069.73500702326
2022,3,19,18,4.62,1.85,31.93,4.06,246.3,32.03377675,2113.9361817243516
2022,3,19,19,0.0,0.0,30.67,4.29,248.8,30.67,0.0
2022,3,19,20,0.0,0.0,29.97,4.9,251.1,29.97,0.0
2022,3,19,21,0.0,0.0,29.29,5.66,252.8,29.29,0.0
2022,3,19,22,0.0,0.0,28.25,6.02,254.3,28.25,0.0
2022,3,19,23,0.0,0.0,26.97,6.01,255.7,26.97,0.0
2022,3,20,0,0.0,0.0,25.63,5.72,257.4,25.63,0.0
2022,3,20,1,0.0,0.0,24.37,5.4,258.9,24.37,0.0
2022,3,20,2,0.0,0.0,23.22,5.02,260.8,23.22,0.0
2022,3,20,3,0.0,0.0,22.22,4.62,263.3,22.22,0.0
2022,3,20,4,0.0,0.0,21.4,4.23,266.1,21.4,0.0
2022,3,20,5,0.0,0.0,20.75,3.87,268.7,20.75,0.0
2022,3,20,6,16.27,6.9,20.87,4.05,270.4,21.2355665625,7843.876135593209
2022,3,20,7,162.35,70.1,23.48,5.06,270.9,27.025318125,76133.44331385351
2022,3,20,8,382.12,166.1,27.04,4.81,269.2,35.44425175,171881.32001259303
2022,3,20,9,604.4,264.45,31.25,5.49,269.3,44.2861525,259717.81429009416
2022,3,20,10,785.1,342.77,35.99,7.11,271.2,52.128711875,323371.1904516012
2022,3,20,11,895.67,391.48,37.93,7.22,267.5,56.280039125,360461.6927585535
2022,3,20,12,948.88,416.94,39.01,7.27,264.0,58.420526499999994,377259.3222590002
2022,3,20,13,891.88,390.73,39.59,7.39,261.8,57.76762925,355920.6501203842
2022,3,20,14,753.65,329.6,39.66,7.4,261.8,55.01561875,305471.9035049162
2022,3,20,15,556.15,242.18,39.15,7.29,263.4,50.5197915625,231103.95747459488
2022,3,20,16,326.12,140.78,38.07,7.03,264.8,44.79011025,139764.03777646853
2022,3,20,17,112.57,47.92,35.41,5.0,265.5,37.872468749999996,50013.766234110524
2022,3,20,18,4.57,1.8,31.07,4.17,263.7,31.1723394375,2100.0065168319816
2022,3,20,19,0.0,0.0,30.01,4.83,261.7,30.01,0.0
2022,3,20,20,0.0,0.0,29.34,5.9,261.3,29.34,0.0
2022,3,20,21,0.0,0.0,28.44,6.56,262.5,28.44,0.0
2022,3,20,22,0.0,0.0,27.12,6.21,265.4,27.12,0.0
2022,3,20,23,0.0,0.0,25.77,5.56,269.0,25.77,0.0
2022,3,21,0,0.0,0.0,24.35,4.84,272.6,24.35,0.0
2022,3,21,1,0.0,0.0,23.11,4.53,275.9,23.11,0.0
2022,3,21,2,0.0,0.0,22.0,4.27,280.3,22.0,0.0
2022,3,21,3,0.0,0.0,20.95,4.0,284.9,20.95,0.0
2022,3,21,4,0.0,0.0,20.02,3.71,288.0,20.02,0.0
2022,3,21,5,0.0,0.0,19.21,3.42,290.0,19.21,0.0
2022,3,21,6,16.77,6.93,19.21,3.48,291.6,19.592775250000003,8147.55085570406
2022,3,21,7,158.48,67.17,21.63,4.18,291.8,25.177971,74984.0932612124
2022,3,21,8,368.4,158.08,25.5,3.71,291.2,33.8557725,167040.10294453942
2022,3,21,9,587.58,253.93,30.45,4.4,292.3,43.523655000000005,253508.44795209414
2022,3,21,10,769.3,332.6,35.15,4.23,288.7,52.348663124999995,316478.78419683024
2022,3,21,11,883.4,381.7,37.55,3.53,280.1,57.685998749999996,352700.46893230843
